gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YDR153C	286.2924	0.1140559	0.20092068	0.5590944	0.6934564
YDR155C	344.3286	0.5261051	0.43892925	0.1636032	0.2722285
YDR156W	25.03976	0.6685227	0.42947153	0.07237724	0.1416067
YDR157W	371.331	0.741837	0.2611976	0.002828582	0.009006403
YDR158W	142.1616	-0.3108316	0.27398967	0.2309418	0.3567618
YDR159W	791.8896	0.704337	0.1753711	4.029604e-05	0.000220533
YDR160W	103.2722	-0.3666891	0.24589577	0.1193303	0.211487
YDR161W	34.82375	0.6254036	0.33354789	0.04162241	0.08958634
YDR162C	27.51373	0.198349	0.32995297	0.5147281	0.6529523
YDR163W	179.4119	0.4402937	0.18384726	0.01416441	0.03558213
YDR164C	48.75505	-0.8123937	0.25250388	0.0007470705	0.002837526
YDR165W	101.4586	0.7759422	0.28370926	0.003699767	0.01132254
YDR166C	362.7866	0.2870028	0.18113212	0.1048427	0.1915373
YDR167W	140.2461	0.2398601	0.20958291	0.2376574	0.3651795
YDR168W	126.4	-0.4712821	0.22786541	0.03180816	0.07162198
YDR169C	64.58353	-0.3772777	0.26340256	0.1320475	0.2294103
YDR169C-A	0.4705302	0	0.8770659	1	1
YDR170C	813.401	0.6972172	0.18206106	8.791988e-05	0.0004387693
YDR170W-A	2.264693	-1.205643	1.01350352	0.01109318	0.02893257
YDR171W	3079.31	0.1237585	0.27004976	0.6290384	0.7531126
YDR172W	317.6933	0.8203358	0.22416005	0.0001468114	0.0006913324
YDR173C	136.082	-0.7977219	0.20140862	4.522959e-05	0.0002445791
YDR174W	578.3424	0.1287034	0.17140704	0.443285	0.5870056
YDR175C	47.60439	0.02238053	0.32860022	0.9412041	0.9758185
YDR176W	167.622	0.6617103	0.17522866	0.0001133609	0.000549731
YDR177W	280.2614	-1.019976	0.17854761	4.944722e-09	7.144504e-08
YDR178W	70.4583	-1.068289	0.40990431	0.002944775	0.009334687
YDR179C	17.91708	0.1450129	0.38777423	0.6751234	0.7911154
YDR179W-A	33.07823	0.66085	0.32856108	0.0292606	0.06671459
YDR180W	151.8714	0.8728491	0.22528152	5.782024e-05	0.0003041076
YDR181C	217.8984	0.8484437	0.18520975	2.645623e-06	2.009723e-05
YDR182W	342.0512	0.03133844	0.18321914	0.8609549	0.9243461
YDR182W-A	9.394723	0.7116967	0.42827278	0.05528237	0.1137799
YDR183W	18.14883	0.4567352	0.41237377	0.2068158	0.3269773
YDR184C	56.9296	0.9302984	0.36561647	0.004817085	0.01412611
YDR185C	39.43369	-0.7166249	0.31668028	0.01475433	0.03685969
YDR186C	145.7784	0.7856521	0.23491752	0.0004978745	0.001981191
YDR188W	69.96265	-0.5259581	0.2750336	0.04330725	0.0926781
YDR189W	35.40825	-0.5688447	0.23673501	0.01234672	0.03165532
YDR190C	150.6941	-0.1672645	0.20232019	0.394683	0.5401239
YDR191W	3.338586	-0.1970863	0.69684288	0.6493659	0.770181
YDR192C	16.07031	-1.0121	0.42035255	0.005682501	0.01630217
YDR194C	522.3456	0.5292636	0.15143781	0.0003822532	0.001581625
YDR194W-A	0.4552363	0.05029868	0.92658245	0.8414924	0.911473
YDR195W	143.5862	0.5848285	0.18177069	0.0009874821	0.003633178
YDR196C	59.00513	-0.9253419	0.31194955	0.001412326	0.00493575
YDR197W	274.6915	-0.001711166	0.18729895	0.9925272	1
YDR198C	49.89858	-0.201181	0.50141746	NA	NA
YDR200C	236.3216	0.9320473	0.18629016	2.865356e-07	2.753781e-06
YDR201W	38.62011	1.415091	0.3281188	2.529496e-06	1.933083e-05
YDR202C	75.17687	-0.7730522	0.37936737	0.02293887	0.05433206
YDR204W	77.4866	-0.8887261	0.32916913	0.003387192	0.01051123
YDR205W	104.3376	-0.1646487	0.21255341	0.4237314	0.5688313
YDR206W	60.43855	0.0386069	0.25701377	0.874831	0.933932
YDR207C	247.847	1.424607	0.23594683	2.698376e-10	5.186606e-09
YDR208W	317.7514	0.6482459	0.18416541	0.0003105125	0.001331698
YDR209C	0.6509086	0.0759759	0.84976619	0.8238335	0.8972813
YDR210C-D	0.362165	0.00441373	1.0277073	0.9761431	1
YDR210W	4.117735	0.03311042	0.63288899	0.9398726	0.9749896
YDR210W-B	234.2599	-1.135314	1.13297601	0.01183543	0.03056682
YDR211W	106.1304	0.04209978	0.2011227	0.8294368	0.9021121
YDR212W	76.88953	-1.106572	0.32764197	0.0002435625	0.001084152
YDR213W	122.6917	0.4000036	0.21714731	0.056746	0.1161846
YDR214W	177.6459	-0.5048443	0.2360015	0.02596663	0.06046488
YDR215C	2.725098	-0.8401899	0.9102585	0.04953818	0.1035323
YDR216W	228.6088	-0.09626406	0.36862015	0.7724236	0.8631929
YDR217C	645.8878	0.4025593	0.43111249	0.2806935	0.415699
YDR218C	52.21705	2.32264	0.35528551	1.829164e-13	6.947539e-12
YDR219C	176.3524	1.085512	0.17661419	3.151173e-10	5.966535e-09
YDR221W	61.01507	-0.08575851	0.19946198	0.6582931	0.7772809
YDR222W	14.6095	-0.1364416	0.42422575	0.7116477	0.8187164
YDR223W	138.3481	1.355688	0.29955465	1.162517e-06	9.71521e-06
YDR224C	84.17573	-1.139776	0.47992072	0.004282993	0.01274789
YDR225W	393.7805	-1.123246	0.39219151	0.001231948	0.004372829
YDR226W	85.79791	0.4611281	0.46059208	0.2365142	0.3639519
YDR227W	367.4301	1.456356	0.15482258	8.720973e-22	1.043719e-19
YDR228C	131.2545	-0.3882523	0.19903093	0.04480021	0.09542235
YDR229W	85.56544	0.07752556	0.18957487	0.6748507	0.7911154
YDR231C	109.5603	0.0003765578	0.24242963	0.9987074	1
YDR232W	59.97172	-0.5965354	0.24742686	0.01172426	0.03035386
YDR233C	595.6048	-1.677	0.24963974	1.339361e-12	4.124063e-11
YDR234W	52.64481	0.1427324	0.28172626	0.5914995	0.7210168
YDR235W	97.06551	-0.3373034	0.1751378	0.04903866	0.1028272
YDR236C	29.17247	-0.3924228	0.37438328	0.243959	0.3731449
YDR237W	34.08158	0.728426	0.34358899	0.02051161	0.04928226
YDR238C	215.0338	0.3468897	0.16918578	0.03641031	0.08005219
YDR239C	148.1887	0.736837	0.2103078	0.0002974192	0.00128161
YDR240C	32.70405	0.05783191	0.31455974	0.843284	0.9129057
